"region_id","Kode Region","Desa","Kode Desa","Kecamatan","Kode Kecamatan","Kota/Kabupaten","Kode Kota/Kabupaten","Provinsi","Kode Provinsi","Kode Pos"
57972,"61.10.04.2014",Nusa Poring,"61.10.04.2014",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57973,"61.10.04.2015",Batu Onap,"61.10.04.2015",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57974,"61.10.04.2016",Batu Badak,"61.10.04.2016",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57975,"61.10.04.2017",Oyah,"61.10.04.2017",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57976,"61.10.04.2018",Lihai,"61.10.04.2018",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57977,"61.10.04.2019",Sampak,"61.10.04.2019",Menukung,"61.10.04",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79682"
57978,"61.10.05.2001",Nanga Sayan,"61.10.05.2001",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57979,"61.10.05.2002",Pekawai,"61.10.05.2002",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57980,"61.10.05.2003",Landau Sandak,"61.10.05.2003",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57981,"61.10.05.2004",Madya Raya,"61.10.05.2004",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57982,"61.10.05.2005",Karangan Purun,"61.10.05.2005",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57983,"61.10.05.2006",Mekar Pelita,"61.10.05.2006",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57984,"61.10.05.2007",Bora,"61.10.05.2007",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57985,"61.10.05.2008",Meta Bersatu,"61.10.05.2008",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57986,"61.10.05.2009",Nanga Kasai,"61.10.05.2009",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57987,"61.10.05.2010",Nanga Kompi,"61.10.05.2010",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57988,"61.10.05.2011",Nanga Mancur,"61.10.05.2011",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57989,"61.10.05.2012",Siling Permai,"61.10.05.2012",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57990,"61.10.05.2013",Lingkar Indah,"61.10.05.2013",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57991,"61.10.05.2014",Sayan Jaya,"61.10.05.2014",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57992,"61.10.05.2015",Nanga Pak,"61.10.05.2015",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57993,"61.10.05.2016",Tumbak Raya,"61.10.05.2016",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57994,"61.10.05.2017",Berobai Permai,"61.10.05.2017",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57995,"61.10.05.2018",Nanga Raku,"61.10.05.2018",Sayan,"61.10.05",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79673"
57996,"61.10.06.2001",Batu Begigi,"61.10.06.2001",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
57997,"61.10.06.2002",Loka Jaya,"61.10.06.2002",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
57998,"61.10.06.2003",Suka Maju,"61.10.06.2003",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
57999,"61.10.06.2004",Bina Jaya,"61.10.06.2004",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58000,"61.10.06.2005",Bina Karya,"61.10.06.2005",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58001,"61.10.06.2006",Madong Jaya,"61.10.06.2006",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58002,"61.10.06.2016",Bata Luar,"61.10.06.2016",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58003,"61.10.06.2017",Maris Permai,"61.10.06.2017",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58004,"61.10.06.2019",Pelita Kenaya,"61.10.06.2019",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58005,"61.10.06.2020",Tanjung Beringin Raya,"61.10.06.2020",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58006,"61.10.06.2021",Tanjung Gunung,"61.10.06.2021",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58007,"61.10.06.2022",Keranjik,"61.10.06.2022",Tanah Pinoh,"61.10.06",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79674"
58008,"61.10.07.2001",Nanga Sokan,"61.10.07.2001",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58009,"61.10.07.2002",Tanjung Sokan,"61.10.07.2002",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58010,"61.10.07.2003",Sijau,"61.10.07.2003",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58011,"61.10.07.2004",Keluing Taja,"61.10.07.2004",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58012,"61.10.07.2005",Nanga Betangai,"61.10.07.2005",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58013,"61.10.07.2006",Gelata,"61.10.07.2006",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58014,"61.10.07.2007",Nanga Ora,"61.10.07.2007",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58015,"61.10.07.2008",Nanga Libas,"61.10.07.2008",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58016,"61.10.07.2009",Telaga Raya,"61.10.07.2009",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58017,"61.10.07.2010",Teluk Pongkal,"61.10.07.2010",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58018,"61.10.07.2011",Nanga Tangkit,"61.10.07.2011",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58019,"61.10.07.2012",Penyengkuang,"61.10.07.2012",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58020,"61.10.07.2013",Melana,"61.10.07.2013",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58021,"61.10.07.2014",Nanga Potai,"61.10.07.2014",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58022,"61.10.07.2015",Sepakat,"61.10.07.2015",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58023,"61.10.07.2016",Muara Tanjung,"61.10.07.2016",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58024,"61.10.07.2017",Landau Kabu,"61.10.07.2017",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58025,"61.10.07.2018",Tanjung Mahung,"61.10.07.2018",Sokan,"61.10.07",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79675"
58026,"61.10.08.2001",Tekelak,"61.10.08.2001",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58027,"61.10.08.2002",Manding,"61.10.08.2002",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58028,"61.10.08.2003",Nanga Belimbing,"61.10.08.2003",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58029,"61.10.08.2004",Tengkajau,"61.10.08.2004",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58030,"61.10.08.2005",Tanjung Paoh,"61.10.08.2005",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58031,"61.10.08.2006",Nanga Man,"61.10.08.2006",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58032,"61.10.08.2007",Sungai Pinang,"61.10.08.2007",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58033,"61.10.08.2008",Engkurai,"61.10.08.2008",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58034,"61.10.08.2009",Merpak,"61.10.08.2009",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58035,"61.10.08.2010",Senibung,"61.10.08.2010",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58036,"61.10.08.2011",Melamut Bersatu,"61.10.08.2011",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58037,"61.10.08.2012",Natai Panjang,"61.10.08.2012",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58038,"61.10.08.2013",Sungai Raya,"61.10.08.2013",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58039,"61.10.08.2014",Merah Arai,"61.10.08.2014",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58040,"61.10.08.2015",Suka Damai,"61.10.08.2015",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58041,"61.10.08.2016",Tanjung Arak,"61.10.08.2016",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58042,"61.10.08.2017",Melawi Kiri Hilir,"61.10.08.2017",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58043,"61.10.08.2018",Kompas Raya,"61.10.08.2018",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58044,"61.10.08.2019",Kayan Semapau,"61.10.08.2019",Pinoh Utara,"61.10.08",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79678"
58045,"61.10.09.2001",Manggala,"61.10.09.2001",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58046,"61.10.09.2002",Senempak,"61.10.09.2002",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58047,"61.10.09.2003",Nanga Pintas,"61.10.09.2003",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58048,"61.10.09.2004",Landau Garong,"61.10.09.2004",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58049,"61.10.09.2005",Bina Jaya,"61.10.09.2005",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58050,"61.10.09.2006",Mandau Baru,"61.10.09.2006",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58051,"61.10.09.2007",Pelinggang,"61.10.09.2007",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58052,"61.10.09.2008",Nyanggai,"61.10.09.2008",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58053,"61.10.09.2009",Sungai Bakah,"61.10.09.2009",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58054,"61.10.09.2010",Bayur Raya,"61.10.09.2010",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58055,"61.10.09.2011",Landau Tubun,"61.10.09.2011",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58056,"61.10.09.2012",Nanga Kelawai,"61.10.09.2012",Pinoh Selatan,"61.10.09",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79677"
58057,"61.10.10.2001",Tiong Keranji,"61.10.10.2001",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58058,"61.10.10.2002",Nanga Tikan,"61.10.10.2002",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58059,"61.10.10.2003",Beloyang,"61.10.10.2003",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58060,"61.10.10.2004",Nanga Raya,"61.10.10.2004",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58061,"61.10.10.2005",Junjung Permai,"61.10.10.2005",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58062,"61.10.10.2006",Nanga Keberak,"61.10.10.2006",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58063,"61.10.10.2007",Piawas,"61.10.10.2007",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58064,"61.10.10.2008",Kayu Bunga,"61.10.10.2008",Belimbing Hulu,"61.10.10",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79670"
58065,"61.10.11.2001",Ulak Muid,"61.10.11.2001",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58066,"61.10.11.2002",Harapan Jaya,"61.10.11.2002",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58067,"61.10.11.2003",Durian Jaya,"61.10.11.2003",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58068,"61.10.11.2004",Togan Baru,"61.10.11.2004",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58069,"61.10.11.2005",Pelita Jaya,"61.10.11.2005",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58070,"61.10.11.2006",Bukit Raya,"61.10.11.2006",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58071,"61.10.11.2007",Lintah Taum,"61.10.11.2007",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58072,"61.10.11.2008",Laja,"61.10.11.2008",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58073,"61.10.11.2009",Keluas Hulu,"61.10.11.2009",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58074,"61.10.11.2010",Ganjang,"61.10.11.2010",Tanah Pinoh Barat,"61.10.11",Kabupaten Melawi,"61.10",Kalimantan Barat,"61","79676"
58075,"61.11.01.2001",Sutera,"61.11.01.2001",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58076,"61.11.01.2002",Pangkalan Buton,"61.11.01.2002",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58077,"61.11.01.2003",Sejahtera,"61.11.01.2003",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58078,"61.11.01.2004",Simpang Tiga,"61.11.01.2004",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58079,"61.11.01.2005",Benawai Agung,"61.11.01.2005",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58080,"61.11.01.2006",Harapan Mulia,"61.11.01.2006",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58081,"61.11.01.2007",Pampang Harapan,"61.11.01.2007",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58082,"61.11.01.2008",Sedahan Jaya,"61.11.01.2008",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58083,"61.11.01.2009",Gunungsembilan,"61.11.01.2009",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58084,"61.11.01.2010",Riam Berasap Jaya,"61.11.01.2010",Sukadana,"61.11.01",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78852"
58085,"61.11.02.2001",Telukmelano,"61.11.02.2001",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58086,"61.11.02.2002",Nipah Kuning,"61.11.02.2002",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58087,"61.11.02.2003",Pemangkat,"61.11.02.2003",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58088,"61.11.02.2004",Padu Banjar,"61.11.02.2004",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58089,"61.11.02.2005",Penjalaan,"61.11.02.2005",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58090,"61.11.02.2006",Sungaimata-mata,"61.11.02.2006",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58091,"61.11.02.2007",Batu Barat,"61.11.02.2007",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58092,"61.11.02.2008",Pulaukumbang,"61.11.02.2008",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58093,"61.11.02.2009",Rantau Panjang,"61.11.02.2009",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58094,"61.11.02.2010",Matan Jaya,"61.11.02.2010",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58095,"61.11.02.2011",Medan Jaya,"61.11.02.2011",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58096,"61.11.02.2012",Lubuk Batu,"61.11.02.2012",Simpang Hilir,"61.11.02",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78853"
58097,"61.11.03.2001",Mas Bangun,"61.11.03.2001",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58098,"61.11.03.2002",Alur Bandung,"61.11.03.2002",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58099,"61.11.03.2003",Telukbatang,"61.11.03.2003",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58100,"61.11.03.2004",Sungaipaduan,"61.11.03.2004",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58101,"61.11.03.2005",Banyu Abang,"61.11.03.2005",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58102,"61.11.03.2006",Telukbatang Selatan,"61.11.03.2006",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58103,"61.11.03.2007",Telukbatang Utara,"61.11.03.2007",Teluk Batang,"61.11.03",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78856"
58104,"61.11.04.2001",Tanjungsatai,"61.11.04.2001",Pulau Maya,"61.11.04",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78858"
58105,"61.11.04.2002",Kemboja,"61.11.04.2002",Pulau Maya,"61.11.04",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78858"
58106,"61.11.04.2003",Dusun Kecil,"61.11.04.2003",Pulau Maya,"61.11.04",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78858"
58107,"61.11.04.2004",Dusun Besar,"61.11.04.2004",Pulau Maya,"61.11.04",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78858"
58108,"61.11.04.2006",Satai Lestari,"61.11.04.2006",Pulau Maya,"61.11.04",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78858"
58109,"61.11.05.2001",Seponti Jaya,"61.11.05.2001",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58110,"61.11.05.2002",Telaga Arum,"61.11.05.2002",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58111,"61.11.05.2003",Wonorejo,"61.11.05.2003",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58112,"61.11.05.2004",Podorukun,"61.11.05.2004",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58113,"61.11.05.2005",Sungai Sepeti,"61.11.05.2005",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58114,"61.11.05.2006",Durian Sebatang,"61.11.05.2006",Seponti,"61.11.05",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78857"
58115,"61.11.06.2001",Pelapis,"61.11.06.2001",Kepulauan Karimata,"61.11.06",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78855"
58116,"61.11.06.2002",Betok Jaya,"61.11.06.2002",Kepulauan Karimata,"61.11.06",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78855"
58117,"61.11.06.2003",Padang,"61.11.06.2003",Kepulauan Karimata,"61.11.06",Kabupaten Kayong Utara,"61.11",Kalimantan Barat,"61","78855"
58118,"61.12.01.2001",Sungai Raya,"61.12.01.2001",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58119,"61.12.01.2002",Sungai Ambangah,"61.12.01.2002",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58120,"61.12.01.2003",Arang Limbung,"61.12.01.2003",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58121,"61.12.01.2004",Kuala Dua,"61.12.01.2004",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58122,"61.12.01.2005",Tebang Kacang,"61.12.01.2005",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58123,"61.12.01.2006",Sungai Asam,"61.12.01.2006",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58124,"61.12.01.2007",Pulau Limbung,"61.12.01.2007",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58125,"61.12.01.2008",Kapur,"61.12.01.2008",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78234"
58126,"61.12.01.2009",Gunung Tamang,"61.12.01.2009",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58127,"61.12.01.2010",Sungai Bulan,"61.12.01.2010",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58128,"61.12.01.2011",Limbung,"61.12.01.2011",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58129,"61.12.01.2012",Teluk Kapuas,"61.12.01.2012",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58130,"61.12.01.2013",Madu Sari,"61.12.01.2013",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58131,"61.12.01.2014",Mekar Sari,"61.12.01.2014",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58132,"61.12.01.2015",Mekar Baru,"61.12.01.2015",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58133,"61.12.01.2016",Sungai Raya Dalam,"61.12.01.2016",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58134,"61.12.01.2017",Parit Baru,"61.12.01.2017",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58135,"61.12.01.2018",Pulau Jambu,"61.12.01.2018",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58136,"61.12.01.2019",Kalibandung,"61.12.01.2019",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58137,"61.12.01.2020",Muara Baru,"61.12.01.2020",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58138,"61.12.01.2021",Sukulanting,"61.12.01.2021",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58139,"61.12.01.2022",Permata Jaya,"61.12.01.2022",Sungai Raya,"61.12.01",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78391"
58140,"61.12.02.2001",Kuala Mandor B,"61.12.02.2001",Kuala Mandor B,"61.12.02",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78355"
58141,"61.12.02.2002",Kubu Padi,"61.12.02.2002",Kuala Mandor B,"61.12.02",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78355"
58142,"61.12.02.2003",Kuala Mandor A,"61.12.02.2003",Kuala Mandor B,"61.12.02",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78355"
58143,"61.12.02.2004",Retok,"61.12.02.2004",Kuala Mandor B,"61.12.02",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78355"
58144,"61.12.02.2005",Sungai Enau,"61.12.02.2005",Kuala Mandor B,"61.12.02",Kabupaten Kubu Raya,"61.12",Kalimantan Barat,"61","78355"
